cook the chicken in the wok .	a wok is a big round bowl shaped pot . the wok needs to be hot before adding the chicken . mix the chicken around until the chicken is firm and cooked .	1 1 1 1 0 0 0 0 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1
transfer the chicken to a plate .	have a plate ready on the counter . pick up the pan with the cooked chicken . bring the pan close to the plate and slide the chicken out of the pan and onto the plate .	1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1
transfer the chicken to a plate .	chicken is in pan . it needs to be on a plate . it is cooked now . move chicken to plate . be careful !	1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
transfer the chicken to a plate .	take your pan of chicken . with your spoon put the chicken onto a plate .	1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1
add oil to the wok .	place a wok or deep frying pan on the stove . pour a little oil into the pan .	0 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 1 0 1
add oil to the wok .	take the bottle of sunflower oil . add just a small amount of oil to the wok ( about the size of a quarter ) .	1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1
add oil to the wok .	take some quantity of oil . add the oil to the wok .	1 1 0 1 1 1 1 1 1 1 1 1 1
add vegetables to the wok and stir together .	take a pan on the stove . cut the garlic and ginger in to small pieces . add the ginger and garlic in to pan and stir . cut the carrot and spring onions and potatoes in to thin strips . add the vegetables in to the pan and stir .	1 1 0 1 1 0 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1
add vegetables to the wok and stir together .	cut garlic into thin slices and put them into the pan . when the garlic smells like it has started to cook add the thinly slices vegetables . mix bean sprouts and vegetables together in the pan .	0 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 1
add vegetables to the wok and stir together .	put your veggies into your pan . use a spoon to mix your veggies together .	1 1 0 1 1 0 1 1 1 0 1 0 1 0 1 1
add oil and sauce to the wok .	with a spoon , add one tea spoon of sesame seed oil . with the same spoon , add 2 table spoons of oyster sauce . using the same spoon , add 1 teaspoon of soy sauce into the pan .	1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1
add oil and sauce to the wok .	add the oil and sauce to the pan . stir .	1 1 1 1 1 1 1 0 1 0 1
add oil and sauce to the wok .	add a teaspoon of sesame seed oil to pan . add a tablespoon of oyster sauce . add a teaspoon of dark soy sauce .	1 1 0 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1
add chicken noodles and seasoning to the wok and stir together .	once the vegetables are tender add chicken to the wok . add the noodles ( rice or wheat noodles is fine ) . make sure they are precooked . add about a tablespoon of curry powder to the pan . stir well but do n't overcook the noodles . turn off the heat immediately .	1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1
add chicken noodles and seasoning to the wok and stir together .	place the chicken into the heated wok on the stove . add the cooked noodles to the wok . pour the seasoning into the wok . stir them all together in the wok .	0 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
add chicken noodles and seasoning to the wok and stir together .	use large spoon or spatula to scoop chicken into the wok . use tongs to place noodles in the wok . sprinkle seasoning over the noodles and chicken . be sure to use a utensil with a long handle and mix the noodles chicken and seasoning together . make sure ingredients are mixed together well and be careful not to burn self on the hot wok .	1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
transfer everything onto a platter and garnish .	now all you have to do is slowly pour your noodles from the your pan onto your main serving tray . do this by slowly tipping pan towards your tray and letting the noodles slide off the pan and onto the tray . you can use your spoon to help the noodles out of the pan if they get stuck . be sure to keep the pan away from your skin , as it is very hot . now all you have to do is sprinkle the garnish on top of the noodles and you are ready to serve your dish .	1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
transfer everything onto a platter and garnish .	turn off the heat . use a wooden spatula to remove noodles from pan and onto serving plate . put some spring onions on top of noodles . serve .	0 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1
transfer everything onto a platter and garnish .	cook everything in a skillet . take it out of the skillet and put it in a large bowl . sprinkle the top with onions .	0 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1 1 1
taste the stir fry .	get a fork out of the drawer and swirl the noodles like spaghetti and get some chicken and vegetables on the fork and taste it all together .	1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
taste the stir fry .	use a fork to get a little bit of each ingredient in one bite . taste your creation and see how delicious it is .	1 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
taste the stir fry .	put the stir fry on the plate . next grab a fork and taste the stir fry .	1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1
cut the green onion into large pieces and add to the pan .	place green onions on the cutting board . cut across them , cutting them into big pieces . add them to the pan .	0 1 1 1 1 0 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1
cut the green onion into large pieces and add to the pan .	hold the other end of the onions . use a knife to cut the green onion into large pieces . throw the pieces in the pan .	0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
cut the green onion into large pieces and add to the pan .	take a cutting board and a knife . take some green onions on the cutting board . cut the green onions in to large pieces . cook the contents in the pan . add the green onion pieces in to the pan .	1 1 0 0 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
add oil to a pan .	pour oil into the pan . spread the oil around the pan . turn on the stove to medium heat .	0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 0 0 1
add oil to a pan .	hold the oil over the pan . slowly pour in a bit of oil into the pan .	0 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1
add oil to a pan .	place a pan on a stove burner . turn heat under the pan to medium . from a small container / cruet , add oil to the pan .	0 1 1 1 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1
add the sauce and udon noodles to the pan and stir .	pour the sauce into the frying pan . add the udon noodles to the pan . use the stirring spoons and stir the ingredients in the pan .	0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1
add the sauce and udon noodles to the pan and stir .	now we want add in our sauce mixture . on top of the sauce , we will add in the noodles . then we want to stir the noodles and sauce all together and let is fry as we stir .	1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
add the sauce and udon noodles to the pan and stir .	pour the sauce into the pan . add the udon noodles to the pan . using a wooden spoon and fork gently stir the ingredients together .	0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 0 1 1
add red pepper and onion to the pan .	put your red peppers and onions on a cutting board . with a sharp knife , cut your peppers and onions into tiny pieces . put your peppers and onions into your mixture that is cooking in a frying pan .	1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1
add red pepper and onion to the pan .	now we will take our red peppers and onions and add them to the pan . just take the cutting board and push the veggies in using your hand .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 1 1 1 0 1
add red pepper and onion to the pan .	add red pepper into the pan . pour the chopped onions into the pan .	1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
place watercress on the dish .	cut the roots off the watercress with a knife . spread out on a dish .	0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1
place watercress on the dish .	cut the end off the watercress . spread the watercress across the tray .	0 1 0 1 1 1 1 0 1 1 1 1 0 1
place watercress on the dish .	using a knife cut off the roots . grab the watercress with your hands . place the watercress onto the plate .	1 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1
place the stir - fry on top of the watercress .	pour the noodles over the watercress . use a wooden spoon to get all of the noodles out of the pan .	0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1
place the stir - fry on top of the watercress .	take the pan and pour it out on stop of the watercress . use the spoon to spread the stir - fry evenly on the platter .	1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1
place the stir - fry on top of the watercress .	carefully hold the pan and pour the stir fry on the watercress . use a wooden spoon to get the rest out .	1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1
add carrots green onion cilantro and water cress on top .	cut the carrot in to thin long strips . add the carrot on top of prepared dish . cut the cilantro and green onion in to small pieces . add the carrot and cilantro in to the dish . add watercress on top .	0 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
add carrots green onion cilantro and water cress on top .	grab some carrots green onion cilantro and throw it on top . cut some fresh water cress and put it on top .	0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1
add carrots green onion cilantro and water cress on top .	cut some carrots into long slivers or shreds ( shreds of carrots ) . cut some green onions and cilantro for seasoning . add all those to your bowl by sprinkling all over dish . put some pieces of water cress ( looks like lettuce ) just the leaves on top of dish .	1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1
add mushrooms and oil to a pan .	pour mushrooms in a pan . add some oil into the pan .	0 1 1 1 1 1 1 1 1 1 1 1 1
add mushrooms and oil to a pan .	take a pan on the stove . cut the mushrooms in to thin slices . add the mushrooms in to the pan . take some oil in a can . add the oil in to the pan .	1 1 1 1 1 0 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
add mushrooms and oil to a pan .	now we are going to add in the mushrooms . once they are all inside the pan , we want to add in our cooking oil . you will see the mushrooms suck up all of the oil .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
add ginger garlic and green onion to the pan .	hold the cut up ginger garlic and green onion over the pan . push the cut up pieces in with a wooden spoon .	0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 0 0 1
add ginger garlic and green onion to the pan .	pour in the ginger . add garlic . add green onion . mix the ingredients together with a stirring spoon .	0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 0 1
add ginger garlic and green onion to the pan .	cut up some mushroom and place in frying pan , allow to steam , add bell pepper and onions . add olive oil or another cooking oil to it . pre heat oven . make dressing by combining gluten free soy sauce and other sauces and raw sugar . pour the dressing and the noodle in the pan and mix .	1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1
mix soy sauce oyster sauce sugar ponzu miso and sake .	pour a small amount of soy sauce into a bowl . add a little oyster sauce . add a pinch of brown sugar . add a table spoon of miso paste . add a little bit of sake ( a few splashes ) , mix everything together with a spoon or whisk .	1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1
mix soy sauce oyster sauce sugar ponzu miso and sake .	add soy sauce , oyster sauce , sugar , ponzu , miso , and sake . stir everything together . use your whisk to stir .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 1
mix soy sauce oyster sauce sugar ponzu miso and sake .	get a big bowl . carefully spoon in a little soy sauce and oyster sauce . pour in the sugar ponzu miso and sake .	1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
fry bacon on a pan with hot oil .	heat up a pan on the stove to high heat . put a little bit of oil on the pan . place the bacon strips onto the pan not touching each other . flip the bacon over in the pan to cook evenly . when lightly browned on each side , use a tong to take out the bacon and place it on a paper towel .	1 1 1 1 1 1 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
fry bacon on a pan with hot oil .	put a pan on the stove with a little bit of oil and heat the pan . the pan should be on a high heat . put the bacon in the pan to lightly fry it . take bacon out of the pan and drain on paper towels .	1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
fry bacon on a pan with hot oil .	heat your pan on a high heat with a very small amount of oil in it . if the heat is n't high enough , the bacon will be boiled , rather than fried crispy . only a small amount of oil is needed because the fat in the bacon will render out and help to cook it . lightly fry the bacon , then put it on strips of paper towel to absorb the excess oil .	1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 1
place poached eggs on top of the bacon .	remove egg from poaching water with slotted spoon . drain one egg , or two or three eggs with slotted spoon . prepare bacon and english muffin . carefully slide egg or eggs onto top of bacon . add sauce .	0 1 1 1 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
place poached eggs on top of the bacon .	take the eggs and poach it . take the bacons into the plate . place the poached eggs on the bacon .	1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
place poached eggs on top of the bacon .	take the poached eggs and carefully put them on the bacon . do n't stack them but put them side by side .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
drizzle hollandaise sauce over the eggs .	carefully pour hollandaise sauce onto the eggs . be careful not to pour too much sauce onto them .	1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
drizzle hollandaise sauce over the eggs .	cook eggs as you like . add eggs to a plate . add a liberal amount of hollandaise sauce to the top .	0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
drizzle hollandaise sauce over the eggs .	now we will add the hollandaise sauce on the eggs . we will put a small amount on the eggs , but not to small . it will be to rich if we add to much . just slowly drizzle the sauce over the eggs .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
place a toasted english muffin on a plate and spread butter on it .	put a toasted english muffin on a plate . use a knife to spread butter on the english muffin .	1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
place a toasted english muffin on a plate and spread butter on it .	take a plate . take an english muffin . toast the muffin . place the muffin in the plate . spread some butter on the muffin .	1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
place a toasted english muffin on a plate and spread butter on it .	toast an english muffin in the toaster . put the english muffin on a plate . take a knife and get some butter on it and paint it over the muffin all over .	0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
garnish with parsley and pepper .	grab the cut up parsley with your fingers . sprinkle it on top . sprinkle it around evenly . sprinkle some pepper on top .	0 1 0 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1
garnish with parsley and pepper .	add chopped up parsley over the top of the eggs . add a little bit of pepper to the top .	1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
garnish with parsley and pepper .	get a cutting board out . get a knife out that can be used to cut parsley . put the parsley on the chopping board . use the knife to chop up the parsley into small bits . spread the chopped up parsley over the eggs .	1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1
poach eggs in a large pot of hot water .	using a whisk the boiled water . place the egg into the water .	1 1 0 1 0 1 1 0 1 1 1 1 1 1
poach eggs in a large pot of hot water .	heat up a large pot of hot water . put the eggs into the pot . put in the eggs one at a time .	0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
poach eggs in a large pot of hot water .	bring water to boil in remove from heat , stir water . crack egg into a small bowl . put egg into the hot water , return to heat .	1 1 1 1 1 0 1 0 1 0 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1
remove bacon from pan .	use tongs . slowly and carefully use the tongs to pick up one piece of bacon at a time . remove the bacon using the tongs and place on paper towel .	1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 0 0 1
remove bacon from pan .	once the bacon is done and browned time to take it out . grab your tongs and a plate . put plate on the counter . use the tongs to slowly and carefully grab the bacon one and put on the plate . turn stove off .	1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1
remove bacon from pan .	use your grabbing utensil and pick up the bacon . take the bacon out of the pan and set it on a paper towel .	1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
place cooked bacon on top of english muffin .	set the cooked bacon on top of the english muffin . make two layers of bacon across each other .	1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
place cooked bacon on top of english muffin .	you can put some hollandaise sauce on the english muffin if you 'd like first . then , layer four strips of bacon onto the english muffin .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
combine flour salt ground black pepper cayenne pepper garlic powder and onion powder .	take flour and slat into a bowl . add black pepper and cayenne pepper into the bowl . also add garlic powder and onion powder into the bowl . mix altogether so that everything blend evenly everywhere .	1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 0 1 1
combine flour salt ground black pepper cayenne pepper garlic powder and onion powder .	add one cup of flour into a bowl . add to your flower one tablespoon of salt and a teaspoon of ground black pepper . then add a quarter teaspoon of cayenne pepper and a half a tablespoon of garlic powder . then add tablespoon of onion powder and a teaspoon of dried mixed herbs .	1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 1 1
combine flour salt ground black pepper cayenne pepper garlic powder and onion powder .	mix 1 cup of flour , 1 tablespoon of salt , 1 teaspoon of black pepper . then add 1/4 teaspoon of cayenne pepper , half of tablespoon of garlic powder . then add 1 tablespoon of onion powder . use a spoon to mix well .	0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1
add dried herbs and the instant mashed potato powder .	add a teaspoon of dried herbs to the bowl . add half a cup of mashed potato powder to the bowl . mix everything in the bowl together with a spoon .	1 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1
add dried herbs and the instant mashed potato powder .	add a tablespoon of dried mixed herbs that are in a spice container . add a half of a cup of instant potato powder . mix it all together with a fork .	1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1
add dried herbs and the instant mashed potato powder .	add dried herbs into a small bowl . add instant potato mashed powder into the bowl . the instant potato mashed powder is used to make it super crunch . mix together with the help of a spoon .	1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0 1
coat the chicken in the egg and then the mixed powder .	take the chicken pieces on a plate . take egg in a bowl . take mixed powder in a bowl . now dip the chicken in egg wash . now dip the chicken in mixed powder .	1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1
coat the chicken in the egg and then the mixed powder .	dip the chicken in the eggs . then dip the chicken in the flour . set the floured chicken on a plate .	0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1
coat the chicken in the egg and then the mixed powder .	use your hands to dip chicken into the beaten egg . then dip chicken into flour and put on a plate . repeat this with all of the pieces of chicken .	1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1
fry the coated chicken in deep oil .	heat canola in pan until it reaches 180 degrees c. or 350 degrees f. . use tongs to add chicken to heated canola oil . cook chicken for 20 minutes on one side , then cook the other side for 20 minutes . repeat until all pieces of chicken are cooked .	0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
fry the coated chicken in deep oil .	place a wok of canola oil onto your stove , make sure there is enough oil to be able submerge the chicken . turn your stove on and heat the oil until it reaches 350 fahrenheit , you can use a thermometer to check the temperature . use tongs to add your coated chicken to the hot oil .	1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1
fry the coated chicken in deep oil .	preheat the canola oil to 350 degree f. . place the battered chicken into the oil and fry it .	0 1 0 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1
fry chopped onions garlic and salt .	put chopped onions , garlic , and salt into some oil in a pot that is hot . stir them with a spoon .	1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 1
fry chopped onions garlic and salt .	cut onions into small pieces . cut garlic into small pieces . add the onions , garlic , salt and a small amount of oil into a frying pan . turn the burner on to medium high heat , and occasionally stir with wooden spoon .	1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0 1 1 0 0 1 0 0 1
fry chopped onions garlic and salt .	in a heated pan put chopped onions , garlic , and salt . let them all cook in pan till they brown a bit and stir .	1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 0 1 1 1 1 1 0 1
add chopped apples and cook .	add chopped apples to the pan . stir the ingredients in the pan .	1 1 1 1 1 0 1 0 1 0 1 1 0 1
add chopped apples and cook .	cut onions with a knife into strips . cut apples with a knife into strips . put a pan on the stove and turn the knob until you have a medium sized fire . add a small amount of oil to the pan and add your onions . add your apples and stir with a wooden spoon until they become soft .	1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1
add chopped apples and cook .	cut some ginger into long skinny strips and add it to the pan .	0 1 1 1 0 1 0 1 1 1 1 1 0 1
add snails without shells stir and cook .	add snails without shells to the pot . stir the pot and cook all the ingredients together .	1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1
add snails without shells stir and cook .	use a spatula to put the snails without shells into the pot . stir the mixture in the pot . let the mixture cook .	1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 1 0 1 0 1 1
add bagoong and red chilies .	add bagoong to the hot pan . add red chilies to the hot pan . mix the pan and stir while food is cooking .	1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 0 1 0 1 0 1 0 1 1 1
add bagoong and red chilies .	add about two tablespoons of bagoong to your pot . use your wooden spoon to give it a good stir . now add your chilies to the pot . again you can use your wooden spoon to give it a stir .	1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 0 1
add bagoong and red chilies .	first you will add the bagoong into your mixture and let it cook with the food . after a few moments , take your wooden spoon and mix the bagoong into the dish . now you will want to put in your red chilies and slowly mix them in as well . be careful though , the pan is hot !	1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1
pour a can of coconut milk and stir .	grab your can of coconut milk . use a can opener to open the coconut milk can . pour the can of coconut milk into the pot . stir with a spoon or ladle .	1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1
pour a can of coconut milk and stir .	use a can opener to open the can of coconut cream . pour the coconut cream into the pot . use a wooden spoon to stir the coconut cream .	1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1
pour a can of coconut milk and stir .	open a can of coconut milk and pour it into your pot . use a wooden spoon to stir the coconut milk in .	0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1
add black pepper .	take some ground black pepper and sprinkle a little bit on top .	1 1 1 1 1 1 0 1 0 0 1 1 1
add black pepper .	hold pepper over the pot . slowly grind or sprinkle the pepper in evenly .	0 1 1 1 0 1 0 0 1 0 1 1 1 0 1
add black pepper .	find ground pepper . add a small amount to the food .	0 1 1 1 1 1 0 1 1 1 0 1
add spinach and stir .	take some spinach and clean it properly . spread the spinach properly into dish . stir for sometime . mix altogether and blend it properly .	1 1 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 0 0 1 1 1 0 1
add spinach and stir .	carefully add spinach to the pot . stir the pot with a wooden spoon . the spinach will get mushy and soft . all done !	1 1 1 1 1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 0 1 0 1 1 1 1
